,2002-05-01,2002-07-01,2002-08-01,2002-09-01,2002-10-01,2003-01-01,2003-02-01,2003-03-01,2003-05-01,2003-07-01,2003-08-01,2003-10-01,2003-12-01,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-05-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-10-01,2009-12-01,2010-01-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-03-01,2011-05-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-11-01,2014-02-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01
10,0.04338693792648329,,-0.05961248708100314,,,,,0.03686352281046279,,0.08801727733616893,-0.04202547336297613,,,,-0.03512168068173749,,,-0.12543672470885037,,,-0.002944084363635968,,0.10148858553280926,,,,0.013186278012088715,0.012335908924516248,,0.0014352555425974356,0.0005266771384614954,,-0.11687141438907678,,,-0.012008398117159258,,,,,,-0.04642340946927148,,,,,,,,0.10160105498061167,,,0.04889984801995828,-0.06884414299574482,-0.1347153551953284,,,,,,,,0.04237871061996623,0.03864601609939866,,,-0.05800104179456833,,,,,,-0.03545890750421654,-0.012170153547524931,0.021698268712012747,,,-0.07323298342345186,,-0.00996356848779012,-0.026283957868371344,,-0.008997489934166748,-0.0068825488847857885,,,,,,-0.07139105171213833,,-0.03282540862153427,0.04779063421586516,,,-0.03909018240335016,,0.027202399614555506,,-0.0008050503176614265,,0.016926090560521412,,,,-0.06813011999267515,,,,-0.03268979431458946,,,,,0.04452545404952524,,0.3071062061468113,,
11,-0.006514493523793297,,-0.09536220238092352,,,,,0.04622044329781616,,0.1210029921077247,-0.012083118697455042,,,,-0.08783039595860032,,,-0.1452559992295508,,,-0.005086608573373452,,,,,,0.040491869745007514,0.011495300469505698,,0.0023470658004624556,0.0003876609963885391,,-0.1593917974272363,,,-0.007227540986554315,,,,,,-0.023569549394342637,,,,,,,,0.013680552010998603,,,-0.01278890065448568,-0.08592536894789093,-0.1057103252907956,,,,,,,,0.10978383575789108,0.0310567293453321,,,-0.020497219171673242,,,,,,-0.046699716787741874,-0.01588822428796044,0.0844821892613854,,,-0.05843070042030618,,-0.022497770294208075,-0.026562467566845216,,-0.006328747905788669,-0.06085324128881575,,,,,,,,-0.06197146855161151,0.06978398889295634,,,-0.020268624154587522,,0.037281272048975966,,-0.01439707434649834,,0.02586258581101386,,,,,,,,-0.027055990575204858,,,,,0.04477748461529352,,,,
12,-0.05054831642570501,,,,,,,0.04547215747606326,,0.2010101999298719,-0.09584065018755439,,,,-0.13947968182378767,,,,,,0.032599096386117576,,,,,,0.08239946513941987,0.010641395191158531,,,0.0005677560063980791,,-0.20119464565466294,,,-0.0006875031677611165,,,,,,-0.04362122816273728,,,,,,,,-0.08615558055146932,,,-0.03865834909082766,-0.025829691660210097,-0.04681637776826997,,,,,,,,0.1732375852675836,0.038342588874882955,,,-0.048934350458697984,,,,,,-0.027614685585946264,0.006857320905504061,0.09493537489513926,,,-0.0595511871748613,,-0.019286951070514702,-0.02260319154291235,,-0.008875330362705082,,,,,,,,,-0.04200615893378257,0.03967399213576184,,,0.016461238662348165,,0.04853251202005865,,0.0015936162110745666,,,,,,,,,,-0.03347807728426361,,,,,0.044937834636825436,,,,
13,-0.06230392154518771,,,,,,,0.015728076817651537,,0.17100508491336974,-0.16091689050280333,,,,-0.0913043533139285,,,,,,0.036216860376577564,,,,,,0.09901506533585358,0.009882229475481008,,,0.0002493999981849071,,-0.26854957850879946,,,-0.0019114938340074605,,,,,,-0.029070065292732927,,,,,,,,-0.09906257867186685,,,0.030870240827777007,-0.05016376510625942,-0.06408236454728677,,,,,,,,,0.03971883295957013,,,-0.0709615776633361,,,,,,-0.05877592886259386,-0.022625431638755522,0.006894041730529099,,,-0.05868678201088828,,-0.0210243969191517,-0.00787685451450526,,-0.021241958263032136,,,,,,,,,-0.0593851766951059,0.032546062923038965,,,-0.024200246018835414,,0.05388041176441316,,-0.015374939302041146,,,,,,,,,,-0.07179120306383119,,,,,0.045189761304595955,,,,
14,,,,,,,,-0.029867452397771888,,0.2644406157133421,,,,,-0.0225122165072279,,,,,,0.03381255007572037,,,,,,0.10530749819388963,0.004111757511186087,,,0.000189444802253802,,-0.23306716516017145,,,0.04361502362221459,,,,,,-0.03896830504950555,,,,,,,,0.03588366028888634,,,0.0345155682054461,-0.08274270372438208,-0.08195292673294774,,,,,,,,,0.05714253693513771,,,-0.06575324007228056,,,,,,-0.011542162661037136,-0.025950807097835704,0.03262919468490011,,,-0.05918676887985308,,-0.019122050714429184,0.007855877235289799,,-0.007694760918687406,,,,,,,,,-0.042821550263490105,0.09322131034795111,,,-0.021350541759501462,,0.019549381182723702,,0.00397442099224854,,,,,,,,,,-0.0800689426854973,,,,,0.04551030348153162,,,,
15,,,,,,,,-0.10115523155152462,,,,,,,-0.08545498566084253,,,,,,0.04234975769558602,,,,,,0.13860612139001083,0.008831350694077866,,,-0.014918415283197817,,-0.249824528839804,,,0.07021451014540436,,,,,,-0.03963168432775244,,,,,,,,0.13097748574436707,,,0.1355335465484795,-0.1542506757445531,-0.056903620805934585,,,,,,,,,0.10606015427099269,,,-0.024621799253848775,,,,,,-0.0400892413495747,-0.0042151397094642995,-0.011265432089275329,,,-0.05681783622230052,,-0.0013420690355805398,0.03334272076679412,,-0.024920315679809714,,,,,,,,,-0.08317534869996823,,,,-0.00674907239489464,,0.018254045877278746,,-0.03425989918805239,,,,,,,,,,-0.05627592897698547,,,,,0.04532714910477509,,,,
16,,,,,,,,-0.11828048632561838,,,,,,,-0.12594651192357886,,,,,,0.01649897040048187,,,,,,,0.006217639999614,,,,,-0.2545428932391369,,,0.10315025662613153,,,,,,-0.020049413645809144,,,,,,,,0.13578506166954796,,,0.348398177543912,,-0.10494674560807238,,,,,,,,,,,,-0.032229257106844045,,,,,,-0.020464093838041042,-0.020623376632293633,-0.0325663409510174,,,-0.07115316245030212,,-0.030763254568422438,0.03178604176043587,,-0.02157740066074324,,,,,,,,,-0.06662581602813233,,,,-0.009841027044237283,,0.020228021399333773,,0.0067923839234727,,,,,,,,,,-0.0484803573067179,,,,,0.045533195420136785,,,,
17,,,,,,,,-0.10704885634414796,,,,,,,-0.0048830453873561774,,,,,,-0.0016934954875093,,,,,,,0.01050604581205189,,,,,-0.20519415802824037,,,0.14588966828617722,,,,,,-0.06394722238172346,,,,,,,,0.14740978455579867,,,,,-0.1380489841838226,,,,,,,,,,,,-0.013695887791388195,,,,,,-0.029675502328407655,-0.010897484486536713,-0.052810683280634985,,,-0.07049144957669762,,-0.06274293360129535,0.04521561660028861,,0.0009806816921276926,,,,,,,,,-0.009476491268802567,,,,-0.04643154271687511,,0.026169229503287372,,-0.0329826077773171,,,,,,,,,,-0.027036762874998066,,,,,0.0456705360479992,,,,
18,,,,,,,,-0.08059771465850263,,,,,,,-0.00779796425370749,,,,,,0.008810508610863965,,,,,,,0.0075835002228547,,,,,-0.17525255776493398,,,0.24605969596844157,,,,,,-0.06385656876911505,,,,,,,,0.1259496619531113,,,,,-0.14305707227277265,,,,,,,,,,,,-0.017889667290603928,,,,,,-0.026437092117324035,0.004749262092632156,-0.03819794280566269,,,-0.10419160661352289,,,0.017935627663891562,,-0.02467227391003183,,,,,,,,,-0.06372591579467879,,,,-0.06884215502147373,,0.026423165512777846,,-0.034344983987648625,,,,,,,,,,-0.06157755150609917,,,,,0.04555608683471313,,,,
19,,,,,,,,-0.061501319503901364,,,,,,,-0.047801052624370954,,,,,,-0.005297996827846707,,,,,,,0.013657870255685878,,,,,-0.13380956059418048,,,,,,,,,-0.12608016576788939,,,,,,,,0.08676888569160734,,,,,-0.1400741337751541,,,,,,,,,,,,-0.00461932903724932,,,,,,-0.04829319699018675,0.0428872386621294,-0.025710803979174912,,,,,,0.021863814345788435,,-0.03437975279431952,,,,,,,,,-0.04342028247825502,,,,,,0.00455592558679796,,-0.020003693083657847,,,,,,,,,,-0.057966361147554546,,,,,0.04569342431890622,,,,
20,,,,,,,,-0.09293930394728833,,,,,,,-0.0883799543630105,,,,,,0.0195492991553744,,,,,,,0.012001370027875768,,,,,-0.11572152645543832,,,,,,,,,,,,,,,,,0.023485116098719505,,,,,-0.1564806293083738,,,,,,,,,,,,-0.02242877579957242,,,,,,-0.03511480525674893,0.04054076653951311,-0.04848281791714326,,,,,,0.016036689690694828,,-0.03351773362450065,,,,,,,,,-0.002837243753666119,,,,,,0.04329971249196396,,0.011874992008680085,,,,,,,,,,-0.059933463397205566,,,,,0.04551030348153162,,,,
21,,,,,,,,-0.0546273247846949,,,,,,,-0.06904983735844439,,,,,,0.05046790513426069,,,,,,,0.005750079873902136,,,,,-0.11480333993113323,,,,,,,,,,,,,,,,,-0.041773422059749876,,,,,-0.13964148701818213,,,,,,,,,,,,-0.018260270726705552,,,,,,0.01670677818710975,0.03688776989119258,-0.0022276764865375442,,,,,,0.02067970342308101,,0.004540661884163764,,,,,,,,,-0.03391940235891222,,,,,,0.000682303170030929,,-0.013363474437972589,,,,,,,,,,-0.047667316963642514,,,,,0.04573919928916048,,,,
22,,,,,,,,-0.05183461146879276,,,,,,,-0.05022818575429022,,,,,,0.04611477531538777,,,,,,,0.006377622248659898,,,,,-0.08736351053229874,,,,,,,,,,,,,,,,,-0.06808969491492611,,,,,-0.1474784992915803,,,,,,,,,,,,-0.10182284313314716,,,,,,0.010311454926304475,0.08189222553427311,-0.00020301947535183995,,,,,,0.0512852890966391,,0.009055331539023458,,,,,,,,,0.026131165203340023,,,,,,0.021117194524995997,,0.013716183416652872,,,,,,,,,,-0.060396100136524467,,,,,0.044410873699929354,,,,
